<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20160212,114900,79.4720000,79.4890000,79.4700000,79.4890000,836000
USD000000TOD,1,20160212,115000,79.4740000,79.4780000,79.4540000,79.4540000,430000
USD000000TOD,1,20160212,115100,79.4610000,79.4900000,79.4470000,79.4470000,7182000
USD000000TOD,1,20160212,115200,79.4650000,79.4900000,79.3720000,79.4060000,18191000
USD000000TOD,1,20160212,115300,79.4000000,79.4000000,79.2980000,79.3000000,5487000
USD000000TOD,1,20160212,115400,79.3000000,79.3170000,79.2410000,79.2600000,12726000
USD000000TOD,1,20160212,115500,79.2500000,79.2540000,79.1560000,79.1600000,9704000
USD000000TOD,1,20160212,115600,79.1720000,79.2380000,79.1500000,79.2380000,5846000
USD000000TOD,1,20160212,115700,79.2390000,79.2800000,79.1840000,79.2780000,2443000
USD000000TOD,1,20160212,115800,79.2630000,79.2940000,79.2600000,79.2760000,2056000
USD000000TOD,1,20160212,115900,79.2760000,79.3070000,79.2710000,79.2810000,2856000
USD000000TOD,1,20160212,120000,79.2960000,79.2970000,79.1630000,79.2060000,7496000
USD000000TOD,1,20160212,120100,79.1890000,79.1910000,79.1300000,79.1720000,10313000
USD000000TOD,1,20160212,120200,79.1730000,79.2000000,79.1550000,79.1550000,3662000
USD000000TOD,1,20160212,120300,79.1690000,79.1860000,79.1310000,79.1730000,7975000
USD000000TOD,1,20160212,120400,79.1750000,79.1900000,79.1640000,79.1700000,2123000
USD000000TOD,1,20160212,120500,79.1820000,79.1900000,79.1240000,79.1240000,3058000
USD000000TOD,1,20160212,120600,79.1230000,79.1450000,79.1140000,79.1150000,15220000
USD000000TOD,1,20160212,120700,79.1150000,79.1700000,79.1150000,79.1570000,3614000
USD000000TOD,1,20160212,120800,79.1380000,79.1870000,79.1380000,79.1870000,5498000
USD000000TOD,1,20160212,120900,79.1680000,79.1920000,79.1510000,79.1780000,3812000
USD000000TOD,1,20160212,121000,79.1700000,79.2350000,79.1680000,79.1900000,5352000
USD000000TOD,1,20160212,121100,79.1860000,79.1980000,79.1140000,79.1240000,17083000
USD000000TOD,1,20160212,121200,79.1300000,79.1470000,79.1140000,79.1150000,11544000
USD000000TOD,1,20160212,121300,79.1200000,79.1410000,79.1140000,79.1300000,4104000
USD000000TOD,1,20160212,121400,79.1300000,79.1690000,79.1140000,79.1480000,29192000
USD000000TOD,1,20160212,121500,79.1550000,79.1700000,79.1320000,79.1650000,3067000
USD000000TOD,1,20160212,121600,79.1620000,79.1950000,79.1400000,79.1600000,3760000
USD000000TOD,1,20160212,121700,79.1680000,79.2070000,79.1390000,79.1500000,4955000
USD000000TOD,1,20160212,121800,79.1500000,79.1580000,79.1140000,79.1300000,8917000
USD000000TOD,1,20160212,121900,79.1300000,79.1630000,79.1180000,79.1350000,6734000
USD000000TOD,1,20160212,122000,79.1340000,79.1340000,79.1000000,79.1200000,21437000
USD000000TOD,1,20160212,122100,79.1200000,79.1450000,79.1010000,79.1210000,6451000
USD000000TOD,1,20160212,122200,79.1050000,79.1420000,79.1030000,79.1220000,3445000
USD000000TOD,1,20160212,122300,79.1250000,79.1590000,79.1080000,79.1500000,4544000
USD000000TOD,1,20160212,122400,79.1390000,79.1900000,79.1300000,79.1800000,2734000
USD000000TOD,1,20160212,122500,79.1800000,79.2000000,79.1720000,79.1800000,5724000
USD000000TOD,1,20160212,122600,79.1800000,79.1980000,79.1610000,79.1610000,2278000
USD000000TOD,1,20160212,122700,79.1710000,79.2120000,79.1710000,79.2010000,2556000
USD000000TOD,1,20160212,122800,79.2020000,79.2250000,79.1830000,79.1840000,1683000
USD000000TOD,1,20160212,122900,79.1840000,79.2660000,79.1840000,79.2510000,3191000
USD000000TOD,1,20160212,123000,79.2670000,79.2700000,79.2350000,79.2500000,3455000
USD000000TOD,1,20160212,123100,79.2570000,79.2690000,79.2180000,79.2320000,2388000
USD000000TOD,1,20160212,123200,79.2180000,79.2180000,79.1600000,79.1980000,2566000
USD000000TOD,1,20160212,123300,79.1860000,79.2210000,79.1830000,79.2210000,631000
USD000000TOD,1,20160212,123400,79.2000000,79.2500000,79.2000000,79.2340000,2178000
USD000000TOD,1,20160212,123500,79.2380000,79.2640000,79.2350000,79.2600000,1112000
USD000000TOD,1,20160212,123600,79.2660000,79.2700000,79.2480000,79.2700000,646000
USD000000TOD,1,20160212,123700,79.2760000,79.3300000,79.2720000,79.3160000,9060000
USD000000TOD,1,20160212,123800,79.3180000,79.3340000,79.3100000,79.3200000,1150000
USD000000TOD,1,20160212,123900,79.3260000,79.3400000,79.3190000,79.3300000,3068000
USD000000TOD,1,20160212,124000,79.3300000,79.3300000,79.2940000,79.3100000,1666000
USD000000TOD,1,20160212,124100,79.3040000,79.3600000,79.2950000,79.3420000,7249000
USD000000TOD,1,20160212,124200,79.3570000,79.3740000,79.3570000,79.3580000,1321000
USD000000TOD,1,20160212,124300,79.3580000,79.4000000,79.3580000,79.4000000,1859000
USD000000TOD,1,20160212,124400,79.3860000,79.3860000,79.3440000,79.3590000,2286000
USD000000TOD,1,20160212,124500,79.3780000,79.4180000,79.3780000,79.4020000,2438000
USD000000TOD,1,20160212,124600,79.4160000,79.4320000,79.4040000,79.4110000,2067000
USD000000TOD,1,20160212,124700,79.4120000,79.4180000,79.3800000,79.4180000,6202000
USD000000TOD,1,20160212,124800,79.4000000,79.4400000,79.4000000,79.4180000,3333000
USD000000TOD,1,20160212,124900,79.4180000,79.4180000,79.3850000,79.4070000,2555000
USD000000TOD,1,20160212,125000,79.4190000,79.4190000,79.3170000,79.3490000,5938000
USD000000TOD,1,20160212,125100,79.3640000,79.4500000,79.3600000,79.3600000,6189000
USD000000TOD,1,20160212,125200,79.3400000,79.3710000,79.3250000,79.3470000,1696000
USD000000TOD,1,20160212,125300,79.3330000,79.3360000,79.3110000,79.3170000,1819000
USD000000TOD,1,20160212,125400,79.3210000,79.3470000,79.3140000,79.3200000,3208000
USD000000TOD,1,20160212,125500,79.3200000,79.3490000,79.3060000,79.3400000,4389000
USD000000TOD,1,20160212,125600,79.3230000,79.3680000,79.3230000,79.3680000,815000
USD000000TOD,1,20160212,125700,79.3670000,79.3760000,79.3170000,79.3170000,3060000
USD000000TOD,1,20160212,125800,79.3180000,79.3300000,79.3100000,79.3200000,1681000
USD000000TOD,1,20160212,125900,79.3180000,79.3360000,79.3170000,79.3170000,337000
USD000000TOD,1,20160212,130000,79.3160000,79.3240000,79.3000000,79.3240000,923000
USD000000TOD,1,20160212,130100,79.3100000,79.3880000,79.3060000,79.3780000,1731000
USD000000TOD,1,20160212,130200,79.3330000,79.3480000,79.3100000,79.3290000,113000
USD000000TOD,1,20160212,130300,79.3300000,79.3790000,79.3270000,79.3680000,2739000
USD000000TOD,1,20160212,130400,79.3690000,79.4260000,79.3660000,79.4260000,6960000
USD000000TOD,1,20160212,130500,79.4260000,79.4390000,79.4000000,79.4190000,6262000
USD000000TOD,1,20160212,130600,79.4210000,79.4510000,79.3250000,79.3620000,7697000
USD000000TOD,1,20160212,130700,79.3550000,79.4330000,79.3500000,79.4160000,3136000
USD000000TOD,1,20160212,130800,79.3770000,79.4080000,79.3770000,79.4000000,1062000
USD000000TOD,1,20160212,130900,79.3980000,79.4350000,79.3980000,79.4350000,1618000
USD000000TOD,1,20160212,131000,79.4200000,79.4500000,79.4200000,79.4400000,858000
USD000000TOD,1,20160212,131100,79.4540000,79.4550000,79.3880000,79.4550000,2651000
USD000000TOD,1,20160212,131200,79.4400000,79.4400000,79.3800000,79.4000000,2023000
USD000000TOD,1,20160212,131300,79.3830000,79.4010000,79.3740000,79.4000000,442000
USD000000TOD,1,20160212,131400,79.3900000,79.3900000,79.3700000,79.3700000,584000
USD000000TOD,1,20160212,131500,79.3720000,79.3820000,79.3130000,79.3130000,3506000
USD000000TOD,1,20160212,131600,79.3210000,79.3520000,79.3160000,79.3380000,4121000
USD000000TOD,1,20160212,131700,79.3300000,79.3420000,79.3160000,79.3270000,882000
USD000000TOD,1,20160212,131800,79.3150000,79.3240000,79.3000000,79.3000000,4562000
USD000000TOD,1,20160212,131900,79.3080000,79.3280000,79.3000000,79.3200000,10005000
USD000000TOD,1,20160212,132000,79.3300000,79.3360000,79.3110000,79.3360000,629000
USD000000TOD,1,20160212,132100,79.3160000,79.3290000,79.2850000,79.3290000,3098000
USD000000TOD,1,20160212,132200,79.3290000,79.3590000,79.3240000,79.3320000,3034000
USD000000TOD,1,20160212,132300,79.3280000,79.3450000,79.3280000,79.3450000,490000
USD000000TOD,1,20160212,132400,79.3460000,79.4210000,79.3460000,79.4190000,4287000
USD000000TOD,1,20160212,132500,79.3970000,79.4150000,79.3440000,79.3440000,2927000
USD000000TOD,1,20160212,132600,79.3480000,79.3610000,79.3310000,79.3420000,840000
USD000000TOD,1,20160212,132700,79.3310000,79.3790000,79.3310000,79.3580000,1234000
USD000000TOD,1,20160212,132800,79.3440000,79.3770000,79.3440000,79.3500000,695000
USD000000TOD,1,20160212,132900,79.3680000,79.3680000,79.3680000,79.3680000,12000
USD000000TOD,1,20160212,133000,79.3630000,79.3880000,79.3560000,79.3640000,269000
USD000000TOD,1,20160212,133100,79.3850000,79.4010000,79.3850000,79.3910000,1356000
USD000000TOD,1,20160212,133200,79.4010000,79.4290000,79.4000000,79.4000000,3271000
USD000000TOD,1,20160212,133300,79.3870000,79.3870000,79.3800000,79.3800000,68000
USD000000TOD,1,20160212,133400,79.3960000,79.4200000,79.3800000,79.3800000,3752000
USD000000TOD,1,20160212,133500,79.3800000,79.4100000,79.3780000,79.4010000,395000
USD000000TOD,1,20160212,133600,79.4190000,79.4300000,79.3910000,79.3910000,13370000
USD000000TOD,1,20160212,133700,79.4050000,79.4150000,79.3730000,79.3730000,1186000
USD000000TOD,1,20160212,133800,79.3560000,79.3890000,79.3210000,79.3210000,909000
USD000000TOD,1,20160212,133900,79.3250000,79.3430000,79.3090000,79.3100000,7813000
USD000000TOD,1,20160212,134000,79.3100000,79.3310000,79.3080000,79.3300000,6138000
USD000000TOD,1,20160212,134100,79.3180000,79.3390000,79.3180000,79.3270000,543000
USD000000TOD,1,20160212,134200,79.3300000,79.3550000,79.3300000,79.3500000,153000
USD000000TOD,1,20160212,134300,79.3300000,79.3460000,79.3200000,79.3460000,217000
USD000000TOD,1,20160212,134400,79.3540000,79.3660000,79.3440000,79.3660000,650000
USD000000TOD,1,20160212,134500,79.3600000,79.3700000,79.3500000,79.3690000,2213000
USD000000TOD,1,20160212,134600,79.3790000,79.4010000,79.3700000,79.4000000,3039000
USD000000TOD,1,20160212,134700,79.4000000,79.4120000,79.3870000,79.3870000,1466000
USD000000TOD,1,20160212,134800,79.3990000,79.4080000,79.3800000,79.3800000,844000
USD000000TOD,1,20160212,134900,79.3640000,79.3640000,79.3450000,79.3600000,377000
USD000000TOD,1,20160212,135000,79.3570000,79.3670000,79.3440000,79.3500000,662000
USD000000TOD,1,20160212,135100,79.3500000,79.3670000,79.3270000,79.3670000,1541000
USD000000TOD,1,20160212,135200,79.3680000,79.3720000,79.3660000,79.3720000,149000
USD000000TOD,1,20160212,135300,79.3650000,79.3910000,79.3630000,79.3670000,1600000
USD000000TOD,1,20160212,135400,79.3820000,79.4300000,79.3820000,79.4300000,2977000
USD000000TOD,1,20160212,135500,79.4120000,79.4500000,79.3930000,79.4340000,2151000
USD000000TOD,1,20160212,135600,79.4500000,79.4570000,79.4300000,79.4300000,2660000
USD000000TOD,1,20160212,135700,79.4200000,79.4200000,79.4030000,79.4030000,269000
USD000000TOD,1,20160212,135800,79.4170000,79.4300000,79.4100000,79.4100000,671000
USD000000TOD,1,20160212,135900,79.4130000,79.4130000,79.3720000,79.3850000,1958000
USD000000TOD,1,20160212,140000,79.4080000,79.4080000,79.3800000,79.4060000,260000
USD000000TOD,1,20160212,140100,79.4000000,79.4000000,79.3800000,79.3800000,585000
USD000000TOD,1,20160212,140200,79.4050000,79.4050000,79.3780000,79.3780000,137000
USD000000TOD,1,20160212,140300,79.3930000,79.4060000,79.3800000,79.3950000,1248000
USD000000TOD,1,20160212,140400,79.4000000,79.4070000,79.4000000,79.4070000,134000
USD000000TOD,1,20160212,140500,79.4000000,79.4020000,79.3820000,79.3880000,1996000
USD000000TOD,1,20160212,140600,79.3850000,79.3850000,79.3500000,79.3640000,773000
USD000000TOD,1,20160212,140700,79.3500000,79.3500000,79.3260000,79.3470000,2509000
USD000000TOD,1,20160212,140800,79.3500000,79.3570000,79.3320000,79.3570000,1186000
USD000000TOD,1,20160212,140900,79.3400000,79.3600000,79.3270000,79.3500000,1845000
USD000000TOD,1,20160212,141000,79.3700000,79.3770000,79.3260000,79.3460000,2339000
USD000000TOD,1,20160212,141100,79.3300000,79.3500000,79.3210000,79.3500000,1732000
USD000000TOD,1,20160212,141200,79.3410000,79.3410000,79.3060000,79.3230000,1364000
USD000000TOD,1,20160212,141300,79.3100000,79.3180000,79.3000000,79.3010000,1003000
USD000000TOD,1,20160212,141400,79.3100000,79.3350000,79.3000000,79.3040000,2545000
