id,date,CORE,CSV_COMMON,CSV_MYT,JSON_SAPPHIRE
10518,TICKET_ID_WAITING_4KOGAN,0.793,,,
10519,TICKET_ID_WAITING_4KOGAN,0.791,,,
10520,TICKET_ID_WAITING_4KOGAN,0.79,,,
10521,TICKET_ID_WAITING_4KOGAN,0.789,,,
10522,TICKET_ID_WAITING_4KOGAN,0.785,,,
10523,TICKET_ID_WAITING_4KOGAN,0.784,,,
10524,TICKET_ID_WAITING_4KOGAN,0.783,,,
10525,TICKET_ID_WAITING_4KOGAN,0.781,,,
10526,TICKET_ID_WAITING_4KOGAN,0.78,,,
10527,TICKET_ID_WAITING_4KOGAN,0.779,,,
10528,TICKET_ID_WAITING_4KOGAN,0.775,,,
10529,TICKET_ID_WAITING_4KOGAN,0.774,,,
10530,TICKET_ID_WAITING_4KOGAN,0.773,,,
10531,TICKET_ID_WAITING_4KOGAN,0.771,,,
10532,TICKET_ID_WAITING_4KOGAN,0.77,,,
10533,TICKET_ID_WAITING_4KOGAN,0.769,,,
10534,TICKET_ID_WAITING_4KOGAN,0.765,,,
10535,TICKET_ID_WAITING_4KOGAN,0.764,,,
10536,TICKET_ID_WAITING_4KOGAN,0.763,,,
10537,TICKET_ID_WAITING_4KOGAN,0.761,,,
10538,TICKET_ID_WAITING_4KOGAN,0.76,,,
10539,TICKET_ID_WAITING_4KOGAN,0.76,,,
10540,TICKET_ID_WAITING_4KOGAN,0.756,,,
10541,TICKET_ID_WAITING_4KOGAN,0.755,,,
10542,TICKET_ID_WAITING_4KOGAN,0.754,,,
10543,TICKET_ID_WAITING_4KOGAN,0.752,,,
10544,TICKET_ID_WAITING_4KOGAN,0.751,,,
10545,TICKET_ID_WAITING_4KOGAN,0.75,,,
10546,TICKET_ID_WAITING_4KOGAN,0.746,,,
10547,TICKET_ID_WAITING_4KOGAN,0.745,,,
10548,TICKET_ID_WAITING_4KOGAN,0.744,,,
10549,TICKET_ID_WAITING_4KOGAN,0.742,,,
10550,TICKET_ID_WAITING_4KOGAN,0.741,,,
10551,TICKET_ID_WAITING_4KOGAN,0.739,,,
10552,TICKET_ID_WAITING_4KOGAN,0.736,,,
10553,TICKET_ID_WAITING_4KOGAN,0.735,,,
10554,TICKET_ID_WAITING_4KOGAN,0.734,,,
10555,TICKET_ID_WAITING_4KOGAN,0.732,,,
10556,TICKET_ID_WAITING_4KOGAN,0.731,,,
10557,TICKET_ID_WAITING_4KOGAN,0.73,,,
10558,TICKET_ID_WAITING_4KOGAN,0.726,,,
10559,TICKET_ID_WAITING_4KOGAN,0.725,,,
10560,TICKET_ID_WAITING_4KOGAN,0.724,,,
10561,TICKET_ID_WAITING_4KOGAN,0.721,,,
10562,TICKET_ID_WAITING_4KOGAN,0.72,,,
10563,TICKET_ID_WAITING_4KOGAN,0.716,,,
10564,TICKET_ID_WAITING_4KOGAN,0.715,,,
10565,TICKET_ID_WAITING_4KOGAN,0.714,,,
10566,TICKET_ID_WAITING_4KOGAN,0.712,,,
10567,TICKET_ID_WAITING_4KOGAN,0.711,,,
10568,TICKET_ID_WAITING_4KOGAN,0.709,,,
10569,TICKET_ID_WAITING_4KOGAN,0.706,,,
10570,TICKET_ID_WAITING_4KOGAN,0.705,,,
10571,TICKET_ID_WAITING_4KOGAN,0.704,,,
10572,TICKET_ID_WAITING_4KOGAN,0.702,,,
10573,TICKET_ID_WAITING_4KOGAN,0.701,,,
10574,TICKET_ID_WAITING_4KOGAN,0.7,,,
10575,TICKET_ID_WAITING_4KOGAN,0.696,,,
10576,TICKET_ID_WAITING_4KOGAN,0.695,,,
10577,TICKET_ID_WAITING_4KOGAN,0.694,,,
10578,TICKET_ID_WAITING_4KOGAN,0.692,,,
10579,TICKET_ID_WAITING_4KOGAN,0.691,,,
10580,TICKET_ID_WAITING_4KOGAN,0.69,,,
10581,TICKET_ID_WAITING_4KOGAN,0.686,,,
10582,TICKET_ID_WAITING_4KOGAN,0.685,,,
10583,TICKET_ID_WAITING_4KOGAN,0.684,,,
10584,TICKET_ID_WAITING_4KOGAN,0.682,,,
10585,TICKET_ID_WAITING_4KOGAN,0.681,,,
10586,TICKET_ID_WAITING_4KOGAN,0.68,,,
10587,TICKET_ID_WAITING_4KOGAN,0.676,,,
10588,TICKET_ID_WAITING_4KOGAN,0.675,,,
10589,TICKET_ID_WAITING_4KOGAN,0.674,,,
10590,TICKET_ID_WAITING_4KOGAN,0.672,,,
10591,TICKET_ID_WAITING_4KOGAN,0.671,,,
10592,TICKET_ID_WAITING_4KOGAN,0.67,,,
10593,TICKET_ID_WAITING_4KOGAN,0.666,,,
10594,TICKET_ID_WAITING_4KOGAN,0.665,,,
10595,TICKET_ID_WAITING_4KOGAN,0.664,,,
10596,TICKET_ID_WAITING_4KOGAN,0.662,,,
10597,TICKET_ID_WAITING_4KOGAN,0.661,,,
10598,TICKET_ID_WAITING_4KOGAN,0.659,,,
10599,TICKET_ID_WAITING_4KOGAN,0.656,,,
10600,TICKET_ID_WAITING_4KOGAN,0.655,,,
10601,TICKET_ID_WAITING_4KOGAN,0.653,,,
10602,TICKET_ID_WAITING_4KOGAN,0.652,,,
10603,TICKET_ID_WAITING_4KOGAN,0.65,,,
10604,TICKET_ID_WAITING_4KOGAN,0.649,,,
10605,TICKET_ID_WAITING_4KOGAN,0.646,,,
10606,TICKET_ID_WAITING_4KOGAN,0.645,,,
10607,TICKET_ID_WAITING_4KOGAN,0.643,,,
10608,TICKET_ID_WAITING_4KOGAN,0.642,,,
10609,TICKET_ID_WAITING_4KOGAN,0.641,,,
10610,TICKET_ID_WAITING_4KOGAN,0.639,,,
10611,TICKET_ID_WAITING_4KOGAN,0.636,,,
10612,TICKET_ID_WAITING_4KOGAN,0.635,,,
10613,TICKET_ID_WAITING_4KOGAN,0.633,,,
10614,TICKET_ID_WAITING_4KOGAN,0.632,,,
10615,TICKET_ID_WAITING_4KOGAN,0.631,,,
10616,TICKET_ID_WAITING_4KOGAN,0.629,,,
10617,TICKET_ID_WAITING_4KOGAN,0.626,,,
10618,TICKET_ID_WAITING_4KOGAN,0.625,,,
10619,TICKET_ID_WAITING_4KOGAN,0.623,,,
10620,TICKET_ID_WAITING_4KOGAN,0.622,,,
10621,TICKET_ID_WAITING_4KOGAN,0.621,,,
10622,TICKET_ID_WAITING_4KOGAN,0.619,,,
10623,TICKET_ID_WAITING_4KOGAN,0.616,,,
10624,TICKET_ID_WAITING_4KOGAN,0.615,,,
10625,TICKET_ID_WAITING_4KOGAN,0.613,,,
10626,TICKET_ID_WAITING_4KOGAN,0.612,,,
10627,TICKET_ID_WAITING_4KOGAN,0.611,,,
10628,TICKET_ID_WAITING_4KOGAN,0.609,,,
10629,TICKET_ID_WAITING_4KOGAN,0.606,,,
10630,TICKET_ID_WAITING_4KOGAN,0.605,,,
10631,TICKET_ID_WAITING_4KOGAN,0.604,,,
10632,TICKET_ID_WAITING_4KOGAN,0.602,,,
10633,TICKET_ID_WAITING_4KOGAN,0.601,,,
10634,TICKET_ID_WAITING_4KOGAN,0.6,,,
10635,TICKET_ID_WAITING_4KOGAN,0.596,,,
10636,TICKET_ID_WAITING_4KOGAN,0.595,,,
10637,TICKET_ID_WAITING_4KOGAN,0.594,,,
10638,TICKET_ID_WAITING_4KOGAN,0.592,,,
10639,TICKET_ID_WAITING_4KOGAN,0.591,,,
10640,TICKET_ID_WAITING_4KOGAN,0.59,,,
10641,TICKET_ID_WAITING_4KOGAN,0.586,,,
10642,TICKET_ID_WAITING_4KOGAN,0.585,,,
10643,TICKET_ID_WAITING_4KOGAN,0.584,,,
10644,TICKET_ID_WAITING_4KOGAN,0.582,,,
10645,TICKET_ID_WAITING_4KOGAN,0.581,,,
10646,TICKET_ID_WAITING_4KOGAN,0.58,,,
10647,TICKET_ID_WAITING_4KOGAN,0.576,,,
10648,TICKET_ID_WAITING_4KOGAN,0.575,,,
10649,TICKET_ID_WAITING_4KOGAN,0.574,,,
10650,TICKET_ID_WAITING_4KOGAN,0.572,,,
10651,TICKET_ID_WAITING_4KOGAN,0.571,,,
10652,TICKET_ID_WAITING_4KOGAN,0.57,,,
10653,TICKET_ID_WAITING_4KOGAN,0.566,,,
10654,TICKET_ID_WAITING_4KOGAN,0.565,,,
10655,TICKET_ID_WAITING_4KOGAN,0.564,,,
10656,TICKET_ID_WAITING_4KOGAN,0.562,,,
10657,TICKET_ID_WAITING_4KOGAN,0.561,,,
10658,TICKET_ID_WAITING_4KOGAN,0.56,,,
10659,TICKET_ID_WAITING_4KOGAN,0.556,,,
10660,TICKET_ID_WAITING_4KOGAN,0.555,,,
10661,TICKET_ID_WAITING_4KOGAN,0.553,,,
10662,TICKET_ID_WAITING_4KOGAN,0.552,,,
10663,TICKET_ID_WAITING_4KOGAN,0.551,,,
10664,TICKET_ID_WAITING_4KOGAN,0.55,,,
10665,TICKET_ID_WAITING_4KOGAN,0.547,,,
10666,TICKET_ID_WAITING_4KOGAN,0.546,,,
10667,TICKET_ID_WAITING_4KOGAN,0.544,,,
10668,TICKET_ID_WAITING_4KOGAN,0.543,,,
10669,TICKET_ID_WAITING_4KOGAN,0.542,,,
10670,TICKET_ID_WAITING_4KOGAN,0.541,,,
10671,TICKET_ID_WAITING_4KOGAN,0.536,,,
10672,TICKET_ID_WAITING_4KOGAN,0.534,,,
10673,TICKET_ID_WAITING_4KOGAN,0.533,,,
10674,TICKET_ID_WAITING_4KOGAN,0.532,,,
10675,TICKET_ID_WAITING_4KOGAN,0.53,,,
10676,TICKET_ID_WAITING_4KOGAN,0.527,,,
10677,TICKET_ID_WAITING_4KOGAN,0.526,,,
10678,TICKET_ID_WAITING_4KOGAN,0.525,,,
10679,TICKET_ID_WAITING_4KOGAN,0.523,,,
10680,TICKET_ID_WAITING_4KOGAN,0.522,,,
10681,TICKET_ID_WAITING_4KOGAN,0.521,,,
10682,TICKET_ID_WAITING_4KOGAN,0.517,,,
10683,TICKET_ID_WAITING_4KOGAN,0.516,,,
10684,TICKET_ID_WAITING_4KOGAN,0.515,,,
10685,TICKET_ID_WAITING_4KOGAN,0.513,,,
10686,TICKET_ID_WAITING_4KOGAN,0.512,,,
10687,TICKET_ID_WAITING_4KOGAN,0.511,,,
10688,TICKET_ID_WAITING_4KOGAN,0.507,,,
10689,TICKET_ID_WAITING_4KOGAN,0.506,,,
10690,TICKET_ID_WAITING_4KOGAN,0.505,,,
10691,TICKET_ID_WAITING_4KOGAN,0.503,,,
10692,TICKET_ID_WAITING_4KOGAN,0.502,,,
10693,TICKET_ID_WAITING_4KOGAN,0.501,,,
10694,TICKET_ID_WAITING_4KOGAN,0.497,,,
10695,TICKET_ID_WAITING_4KOGAN,0.496,,,
10696,TICKET_ID_WAITING_4KOGAN,0.495,,,
10697,TICKET_ID_WAITING_4KOGAN,0.493,,,
10698,TICKET_ID_WAITING_4KOGAN,0.492,,,
10699,TICKET_ID_WAITING_4KOGAN,0.491,,,
10700,TICKET_ID_WAITING_4KOGAN,0.487,,,
10701,TICKET_ID_WAITING_4KOGAN,0.486,,,
10702,TICKET_ID_WAITING_4KOGAN,0.485,,,
10703,TICKET_ID_WAITING_4KOGAN,0.483,,,
10704,TICKET_ID_WAITING_4KOGAN,0.482,,,
10705,TICKET_ID_WAITING_4KOGAN,0.481,,,
10706,TICKET_ID_WAITING_4KOGAN,0.477,,,
10707,TICKET_ID_WAITING_4KOGAN,0.476,,,
10708,TICKET_ID_WAITING_4KOGAN,0.475,,,
10709,TICKET_ID_WAITING_4KOGAN,0.473,,,
10710,TICKET_ID_WAITING_4KOGAN,0.472,,,
10711,TICKET_ID_WAITING_4KOGAN,0.47,,,
10712,TICKET_ID_WAITING_4KOGAN,0.467,,,
10713,TICKET_ID_WAITING_4KOGAN,0.466,,,
10714,TICKET_ID_WAITING_4KOGAN,0.464,,,
10715,TICKET_ID_WAITING_4KOGAN,0.463,,,
10716,TICKET_ID_WAITING_4KOGAN,0.462,,,
10717,TICKET_ID_WAITING_4KOGAN,0.461,,,
10718,TICKET_ID_WAITING_4KOGAN,0.457,,,
10719,TICKET_ID_WAITING_4KOGAN,0.456,,,
10720,TICKET_ID_WAITING_4KOGAN,0.455,,,
10721,TICKET_ID_WAITING_4KOGAN,0.453,,,
10722,TICKET_ID_WAITING_4KOGAN,0.452,,,
10723,TICKET_ID_WAITING_4KOGAN,0.451,,,
10724,TICKET_ID_WAITING_4KOGAN,0.447,,,
10725,TICKET_ID_WAITING_4KOGAN,0.446,,,
10726,TICKET_ID_WAITING_4KOGAN,0.445,,,
10727,TICKET_ID_WAITING_4KOGAN,0.443,,,
10728,TICKET_ID_WAITING_4KOGAN,0.442,,,
10729,TICKET_ID_WAITING_4KOGAN,0.441,,,
10730,TICKET_ID_WAITING_4KOGAN,0.437,,,
10731,TICKET_ID_WAITING_4KOGAN,0.436,,,
10732,TICKET_ID_WAITING_4KOGAN,0.435,,,
10733,TICKET_ID_WAITING_4KOGAN,0.433,,,
10734,TICKET_ID_WAITING_4KOGAN,0.432,,,
10735,TICKET_ID_WAITING_4KOGAN,0.431,,,
10736,TICKET_ID_WAITING_4KOGAN,0.427,,,
10737,TICKET_ID_WAITING_4KOGAN,0.426,,,
10738,TICKET_ID_WAITING_4KOGAN,0.425,,,
10739,TICKET_ID_WAITING_4KOGAN,0.423,,,
10740,TICKET_ID_WAITING_4KOGAN,0.422,,,
10741,TICKET_ID_WAITING_4KOGAN,0.421,,,
10742,TICKET_ID_WAITING_4KOGAN,0.417,,,
10743,TICKET_ID_WAITING_4KOGAN,0.416,,,
10744,TICKET_ID_WAITING_4KOGAN,0.415,,,
10745,TICKET_ID_WAITING_4KOGAN,1.415,,,
10746,TICKET_ID_WAITING_4KOGAN,1.411,,,
10747,TICKET_ID_WAITING_4KOGAN,1.409,,,
10748,TICKET_ID_WAITING_4KOGAN,1.408,,,
10749,TICKET_ID_WAITING_4KOGAN,1.407,,,
10750,TICKET_ID_WAITING_4KOGAN,1.405,,,
10751,TICKET_ID_WAITING_4KOGAN,1.401,,,
10752,TICKET_ID_WAITING_4KOGAN,1.397,,,
10753,TICKET_ID_WAITING_4KOGAN,1.396,,,
10754,TICKET_ID_WAITING_4KOGAN,1.394,,,
10755,TICKET_ID_WAITING_4KOGAN,1.393,,,
10756,TICKET_ID_WAITING_4KOGAN,1.389,,,
10757,TICKET_ID_WAITING_4KOGAN,1.385,,,
10758,TICKET_ID_WAITING_4KOGAN,1.383,,,
10759,TICKET_ID_WAITING_4KOGAN,1.382,,,
10760,TICKET_ID_WAITING_4KOGAN,1.381,,,
10761,TICKET_ID_WAITING_4KOGAN,1.379,,,
10762,TICKET_ID_WAITING_4KOGAN,1.375,,,
10763,TICKET_ID_WAITING_4KOGAN,1.373,,,
10764,TICKET_ID_WAITING_4KOGAN,1.371,,,
10765,TICKET_ID_WAITING_4KOGAN,1.37,,,
10766,TICKET_ID_WAITING_4KOGAN,1.369,,,
10767,TICKET_ID_WAITING_4KOGAN,1.367,,,
10768,TICKET_ID_WAITING_4KOGAN,1.366,,,
10769,TICKET_ID_WAITING_4KOGAN,1.364,,,
10770,TICKET_ID_WAITING_4KOGAN,1.363,,,
10771,TICKET_ID_WAITING_4KOGAN,1.362,,,
10772,TICKET_ID_WAITING_4KOGAN,1.359,,,
10773,TICKET_ID_WAITING_4KOGAN,1.358,,,
10774,TICKET_ID_WAITING_4KOGAN,1.356,,,
10775,TICKET_ID_WAITING_4KOGAN,1.355,,,
10776,TICKET_ID_WAITING_4KOGAN,1.354,,,
10777,TICKET_ID_WAITING_4KOGAN,1.352,,,
10778,TICKET_ID_WAITING_4KOGAN,1.351,,,
10779,TICKET_ID_WAITING_4KOGAN,1.35,,,
10780,TICKET_ID_WAITING_4KOGAN,1.348,,,
10781,TICKET_ID_WAITING_4KOGAN,1.347,,,
10782,TICKET_ID_WAITING_4KOGAN,1.346,,,
10783,TICKET_ID_WAITING_4KOGAN,1.344,,,
10784,TICKET_ID_WAITING_4KOGAN,1.343,,,
10785,TICKET_ID_WAITING_4KOGAN,1.342,,,
10786,TICKET_ID_WAITING_4KOGAN,1.34,,,
10787,TICKET_ID_WAITING_4KOGAN,1.339,,,
10788,TICKET_ID_WAITING_4KOGAN,1.337,,,
10789,TICKET_ID_WAITING_4KOGAN,1.336,,,
10790,TICKET_ID_WAITING_4KOGAN,1.335,,,
10791,TICKET_ID_WAITING_4KOGAN,1.334,,,
10792,TICKET_ID_WAITING_4KOGAN,1.332,,,
10793,TICKET_ID_WAITING_4KOGAN,1.331,,,
10794,TICKET_ID_WAITING_4KOGAN,1.33,,,
10795,TICKET_ID_WAITING_4KOGAN,1.327,,,
10796,TICKET_ID_WAITING_4KOGAN,1.326,,,
10797,TICKET_ID_WAITING_4KOGAN,1.326,,,
10798,TICKET_ID_WAITING_4KOGAN,1.325,,,
10799,TICKET_ID_WAITING_4KOGAN,1.323,,,
10800,TICKET_ID_WAITING_4KOGAN,1.322,,,
10801,TICKET_ID_WAITING_4KOGAN,1.32,,,
10802,TICKET_ID_WAITING_4KOGAN,1.319,,,
10803,TICKET_ID_WAITING_4KOGAN,1.318,,,
10804,TICKET_ID_WAITING_4KOGAN,1.316,,,
10805,TICKET_ID_WAITING_4KOGAN,1.315,,,
10806,TICKET_ID_WAITING_4KOGAN,1.314,,,
10807,TICKET_ID_WAITING_4KOGAN,1.31,,,
10808,TICKET_ID_WAITING_4KOGAN,1.309,,,
10809,TICKET_ID_WAITING_4KOGAN,1.307,,,
10810,TICKET_ID_WAITING_4KOGAN,1.306,,,
10811,TICKET_ID_WAITING_4KOGAN,1.304,,,
10812,TICKET_ID_WAITING_4KOGAN,1.303,,,
10813,TICKET_ID_WAITING_4KOGAN,1.3,,,
10814,TICKET_ID_WAITING_4KOGAN,1.299,,,
10815,TICKET_ID_WAITING_4KOGAN,1.298,,,
10816,TICKET_ID_WAITING_4KOGAN,1.296,,,
10817,TICKET_ID_WAITING_4KOGAN,1.295,,,
10818,TICKET_ID_WAITING_4KOGAN,1.294,,,
10819,TICKET_ID_WAITING_4KOGAN,1.29,,,
10820,TICKET_ID_WAITING_4KOGAN,1.289,,,
10821,TICKET_ID_WAITING_4KOGAN,1.288,,,
10822,TICKET_ID_WAITING_4KOGAN,1.286,,,
10823,TICKET_ID_WAITING_4KOGAN,1.284,,,
10824,TICKET_ID_WAITING_4KOGAN,1.28,,,
10825,TICKET_ID_WAITING_4KOGAN,1.279,,,
10826,TICKET_ID_WAITING_4KOGAN,1.277,,,
10827,TICKET_ID_WAITING_4KOGAN,1.276,,,
10828,TICKET_ID_WAITING_4KOGAN,1.275,,,
10829,TICKET_ID_WAITING_4KOGAN,1.273,,,
10830,TICKET_ID_WAITING_4KOGAN,1.27,,,
10831,TICKET_ID_WAITING_4KOGAN,1.269,,,
10832,TICKET_ID_WAITING_4KOGAN,1.268,,,
10833,TICKET_ID_WAITING_4KOGAN,1.266,,,
10834,TICKET_ID_WAITING_4KOGAN,1.265,,,
10835,TICKET_ID_WAITING_4KOGAN,1.264,,,
10836,TICKET_ID_WAITING_4KOGAN,1.26,,,
10837,TICKET_ID_WAITING_4KOGAN,1.259,,,
10838,TICKET_ID_WAITING_4KOGAN,1.257,,,
10839,TICKET_ID_WAITING_4KOGAN,1.256,,,
10840,TICKET_ID_WAITING_4KOGAN,1.255,,,
10841,TICKET_ID_WAITING_4KOGAN,1.254,,,
10842,TICKET_ID_WAITING_4KOGAN,1.25,,,
10843,TICKET_ID_WAITING_4KOGAN,1.249,,,
10844,TICKET_ID_WAITING_4KOGAN,1.248,,,
10845,TICKET_ID_WAITING_4KOGAN,1.246,,,
10846,TICKET_ID_WAITING_4KOGAN,1.245,,,
10847,TICKET_ID_WAITING_4KOGAN,1.243,,,
10848,TICKET_ID_WAITING_4KOGAN,1.24,,,
10849,TICKET_ID_WAITING_4KOGAN,1.239,,,
10850,TICKET_ID_WAITING_4KOGAN,1.238,,,
10851,TICKET_ID_WAITING_4KOGAN,1.236,,,
10852,TICKET_ID_WAITING_4KOGAN,1.235,,,
10853,TICKET_ID_WAITING_4KOGAN,1.234,,,
10854,TICKET_ID_WAITING_4KOGAN,1.23,,,
10855,TICKET_ID_WAITING_4KOGAN,1.229,,,
10856,TICKET_ID_WAITING_4KOGAN,1.228,,,
10857,TICKET_ID_WAITING_4KOGAN,1.226,,,
10858,TICKET_ID_WAITING_4KOGAN,1.225,,,
10859,TICKET_ID_WAITING_4KOGAN,1.224,,,
10860,TICKET_ID_WAITING_4KOGAN,1.22,,,
10861,TICKET_ID_WAITING_4KOGAN,1.219,,,
10862,TICKET_ID_WAITING_4KOGAN,1.217,,,
10863,TICKET_ID_WAITING_4KOGAN,1.216,,,
10864,TICKET_ID_WAITING_4KOGAN,1.215,,,
10865,TICKET_ID_WAITING_4KOGAN,1.213,,,
10866,TICKET_ID_WAITING_4KOGAN,1.21,,,
10867,TICKET_ID_WAITING_4KOGAN,1.209,,,
10868,TICKET_ID_WAITING_4KOGAN,1.208,,,
10869,TICKET_ID_WAITING_4KOGAN,1.206,,,
10870,TICKET_ID_WAITING_4KOGAN,1.205,,,
10871,TICKET_ID_WAITING_4KOGAN,1.204,,,
10872,TICKET_ID_WAITING_4KOGAN,1.2,,,
10873,TICKET_ID_WAITING_4KOGAN,1.199,,,
10874,TICKET_ID_WAITING_4KOGAN,1.198,,,
10875,TICKET_ID_WAITING_4KOGAN,1.196,,,
10876,TICKET_ID_WAITING_4KOGAN,1.195,,,
10877,TICKET_ID_WAITING_4KOGAN,1.194,,,
10878,TICKET_ID_WAITING_4KOGAN,1.19,,,
10879,TICKET_ID_WAITING_4KOGAN,1.189,,,
10880,TICKET_ID_WAITING_4KOGAN,1.188,,,
10881,TICKET_ID_WAITING_4KOGAN,1.186,,,
10882,TICKET_ID_WAITING_4KOGAN,1.185,,,
10883,TICKET_ID_WAITING_4KOGAN,1.184,,,
10884,TICKET_ID_WAITING_4KOGAN,1.18,,,
10885,TICKET_ID_WAITING_4KOGAN,1.179,,,
10886,TICKET_ID_WAITING_4KOGAN,1.178,,,
10887,TICKET_ID_WAITING_4KOGAN,1.176,,,
10888,TICKET_ID_WAITING_4KOGAN,1.175,,,
10889,TICKET_ID_WAITING_4KOGAN,1.175,,,
10890,TICKET_ID_WAITING_4KOGAN,1.171,,,
10891,TICKET_ID_WAITING_4KOGAN,1.17,,,
10892,TICKET_ID_WAITING_4KOGAN,1.169,,,
10893,TICKET_ID_WAITING_4KOGAN,1.167,,,
10894,TICKET_ID_WAITING_4KOGAN,1.166,,,
10895,TICKET_ID_WAITING_4KOGAN,1.165,,,
10896,TICKET_ID_WAITING_4KOGAN,1.161,,,
10897,TICKET_ID_WAITING_4KOGAN,1.16,,,
10898,TICKET_ID_WAITING_4KOGAN,1.158,,,
10899,TICKET_ID_WAITING_4KOGAN,1.157,,,
10900,TICKET_ID_WAITING_4KOGAN,1.156,,,
10901,TICKET_ID_WAITING_4KOGAN,1.154,,,
10902,TICKET_ID_WAITING_4KOGAN,1.151,,,
10903,TICKET_ID_WAITING_4KOGAN,1.15,,,
10904,TICKET_ID_WAITING_4KOGAN,1.148,,,
10905,TICKET_ID_WAITING_4KOGAN,1.147,,,
10906,TICKET_ID_WAITING_4KOGAN,1.146,,,
10907,TICKET_ID_WAITING_4KOGAN,1.144,,,
10908,TICKET_ID_WAITING_4KOGAN,1.141,,,
10909,TICKET_ID_WAITING_4KOGAN,1.14,,,
10910,TICKET_ID_WAITING_4KOGAN,1.138,,,
10911,TICKET_ID_WAITING_4KOGAN,1.137,,,
10912,TICKET_ID_WAITING_4KOGAN,1.135,,,
10913,TICKET_ID_WAITING_4KOGAN,1.134,,,
10914,TICKET_ID_WAITING_4KOGAN,1.131,,,
10915,TICKET_ID_WAITING_4KOGAN,1.13,,,
10916,TICKET_ID_WAITING_4KOGAN,1.128,,,
10917,TICKET_ID_WAITING_4KOGAN,1.127,,,
10918,TICKET_ID_WAITING_4KOGAN,1.126,,,
10919,TICKET_ID_WAITING_4KOGAN,1.124,,,
10920,TICKET_ID_WAITING_4KOGAN,1.121,,,
10921,TICKET_ID_WAITING_4KOGAN,1.12,,,
10922,TICKET_ID_WAITING_4KOGAN,1.119,,,
10923,TICKET_ID_WAITING_4KOGAN,1.117,,,
10924,TICKET_ID_WAITING_4KOGAN,1.116,,,
10925,TICKET_ID_WAITING_4KOGAN,1.114,,,
10926,TICKET_ID_WAITING_4KOGAN,1.111,,,
10927,TICKET_ID_WAITING_4KOGAN,1.11,,,
10928,TICKET_ID_WAITING_4KOGAN,1.108,,,
10929,TICKET_ID_WAITING_4KOGAN,1.107,,,
10930,TICKET_ID_WAITING_4KOGAN,1.106,,,
10931,TICKET_ID_WAITING_4KOGAN,1.104,,,
10932,TICKET_ID_WAITING_4KOGAN,1.101,,,
10933,TICKET_ID_WAITING_4KOGAN,1.1,,,
10934,TICKET_ID_WAITING_4KOGAN,1.099,,,
10935,TICKET_ID_WAITING_4KOGAN,1.097,,,
10936,TICKET_ID_WAITING_4KOGAN,1.096,,,
10937,TICKET_ID_WAITING_4KOGAN,1.091,,,
10938,TICKET_ID_WAITING_4KOGAN,1.09,,,
10939,TICKET_ID_WAITING_4KOGAN,1.088,,,
10940,TICKET_ID_WAITING_4KOGAN,1.086,,,
10941,TICKET_ID_WAITING_4KOGAN,1.085,,,
10942,TICKET_ID_WAITING_4KOGAN,1.084,,,
10943,TICKET_ID_WAITING_4KOGAN,1.081,,,
10944,TICKET_ID_WAITING_4KOGAN,1.08,,,
10945,TICKET_ID_WAITING_4KOGAN,1.078,,,
10946,TICKET_ID_WAITING_4KOGAN,1.077,,,
10947,TICKET_ID_WAITING_4KOGAN,1.075,,,
10948,TICKET_ID_WAITING_4KOGAN,1.074,,,
10949,TICKET_ID_WAITING_4KOGAN,1.071,,,
10950,TICKET_ID_WAITING_4KOGAN,1.07,,,
10951,TICKET_ID_WAITING_4KOGAN,1.069,,,
10952,TICKET_ID_WAITING_4KOGAN,1.067,,,
10953,TICKET_ID_WAITING_4KOGAN,1.066,,,
10954,TICKET_ID_WAITING_4KOGAN,1.065,,,
10955,TICKET_ID_WAITING_4KOGAN,1.061,,,
10956,TICKET_ID_WAITING_4KOGAN,1.06,,,
10957,TICKET_ID_WAITING_4KOGAN,1.058,,,
10958,TICKET_ID_WAITING_4KOGAN,1.057,,,
10959,TICKET_ID_WAITING_4KOGAN,1.056,,,
10960,TICKET_ID_WAITING_4KOGAN,1.055,,,
10961,TICKET_ID_WAITING_4KOGAN,1.051,,,
10962,TICKET_ID_WAITING_4KOGAN,1.05,,,
10963,TICKET_ID_WAITING_4KOGAN,1.049,,,
10964,TICKET_ID_WAITING_4KOGAN,1.047,,,
10965,TICKET_ID_WAITING_4KOGAN,1.046,,,
10966,TICKET_ID_WAITING_4KOGAN,1.044,,,
10967,TICKET_ID_WAITING_4KOGAN,1.041,,,
10968,TICKET_ID_WAITING_4KOGAN,1.04,,,
10969,TICKET_ID_WAITING_4KOGAN,1.038,,,
10970,TICKET_ID_WAITING_4KOGAN,1.037,,,
10971,TICKET_ID_WAITING_4KOGAN,1.036,,,
10972,TICKET_ID_WAITING_4KOGAN,1.034,,,
10973,TICKET_ID_WAITING_4KOGAN,1.031,,,
10974,TICKET_ID_WAITING_4KOGAN,1.03,,,
10975,TICKET_ID_WAITING_4KOGAN,1.028,,,
10976,TICKET_ID_WAITING_4KOGAN,1.027,,,
10977,TICKET_ID_WAITING_4KOGAN,1.026,,,
10978,TICKET_ID_WAITING_4KOGAN,1.024,,,
10979,TICKET_ID_WAITING_4KOGAN,1.021,,,
10980,TICKET_ID_WAITING_4KOGAN,1.019,,,
10981,TICKET_ID_WAITING_4KOGAN,1.017,,,
10982,TICKET_ID_WAITING_4KOGAN,1.016,,,
